Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3482,-,-,-,28.21,-16.78,0,407,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Clearsky DNI,Clearsky DHI,Asymmetry,Clearsky GHI,Cloud Type,Dew Point,Fill Flag,Relative Humidity,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Wind Direction,Precipitable Water
2019,8,15,0,30,25.5,0.41000000000000003,0.1169,0,0,0.74,0,0,20.5,0,74.08,0.28200000000000003,0,0,0,136.41,0.12,1058,5.300000000000001,14,1.8
2019,8,15,1,30,25.400000000000002,0.4,0.1193,0,0,0.74,0,0,20.6,0,74.83,0.28200000000000003,0,0,0,137.38,0.12,1058,5.300000000000001,13,1.8
2019,8,15,2,30,25.3,0.4,0.1216,0,0,0.74,0,0,20.700000000000003,0,75.5,0.28200000000000003,0,0,0,133.58,0.12,1057,5.4,12,1.9000000000000001
2019,8,15,3,30,25.1,0.39,0.1282,0,0,0.74,0,0,20.700000000000003,0,76.71000000000001,0.28200000000000003,0,0,0,126.02,0.12,1057,5.7,14,1.9000000000000001
2019,8,15,4,30,24.900000000000002,0.37,0.1376,0,0,0.74,0,0,20.700000000000003,0,77.74,0.28200000000000003,0,0,0,116.02,0.12,1057,6.1000000000000005,17,2
2019,8,15,5,30,24.700000000000003,0.36,0.1472,0,0,0.74,0,0,20.700000000000003,0,78.64,0.28200000000000003,0,0,0,104.57000000000001,0.12,1057,6.5,19,2.1
2019,8,15,6,30,24.700000000000003,0.36,0.1579,0,0,0.74,0,0,20.700000000000003,0,78.68,0.281,0,0,0,92.26,0.12,1057,6.800000000000001,21,2.2
2019,8,15,7,30,24.900000000000002,0.34,0.1699,298,67,0.74,122,0,20.700000000000003,0,77.7,0.28,298,67,122,79.35000000000001,0.12,1057,7,23,2.3000000000000003
2019,8,15,8,30,25.3,0.32,0.18610000000000002,544,114,0.74,333,1,20.700000000000003,0,75.66,0.279,544,114,333,66.29,0.12,1058,7.1000000000000005,24,2.4000000000000004
2019,8,15,9,30,25.900000000000002,0.3,0.20470000000000002,663,148,0.74,546,0,20.700000000000003,0,72.83,0.28,663,148,546,53.1,0.12,1058,7,25,2.5
2019,8,15,10,30,26.5,0.28,0.2205,727,173,0.74,730,0,20.6,0,70.13,0.28,727,173,730,40.02,0.12,1058,6.7,25,2.6
2019,8,15,11,30,27,0.27,0.2432,754,196,0.74,865,0,20.6,0,68.25,0.281,754,196,865,27.51,0.12,1058,6.4,25,2.7
2019,8,15,12,30,27.400000000000002,0.29,0.21130000000000002,800,186,0.74,950,0,20.8,0,67.32000000000001,0.28200000000000003,800,186,950,17.150000000000002,0.12,1057,6.2,25,2.8000000000000003
2019,8,15,13,30,27.6,0.28,0.2272,790,194,0.74,958,0,21,1,67.33,0.28200000000000003,790,194,958,14.8,0.12,1057,6.2,25,2.9000000000000004
2019,8,15,14,30,27.6,0.26,0.24070000000000003,763,197,0.74,899,0,21.200000000000003,0,67.96000000000001,0.28200000000000003,763,197,899,23.07,0.12,1056,6.300000000000001,24,3
2019,8,15,15,30,27.6,0.29,0.1837,772,160,0.74,792,0,21.3,0,68.42,0.28200000000000003,772,160,792,35.08,0.12,1056,6.5,23,3
2019,8,15,16,30,27.400000000000002,0.27,0.19740000000000002,696,152,0.74,617,0,21.3,0,69.46000000000001,0.28200000000000003,696,152,617,48.03,0.12,1056,6.9,23,3
2019,8,15,17,30,27,0.25,0.2094,570,133,0.74,408,0,21.400000000000002,0,71.32000000000001,0.281,570,133,408,61.22,0.12,1056,7.1000000000000005,23,3
2019,8,15,18,30,26.6,0.24,0.2207,348,96,0.74,190,0,21.5,0,73.54,0.281,348,96,190,74.37,0.12,1056,7.300000000000001,23,3
2019,8,15,19,30,26.200000000000003,0.23,0.23450000000000001,13,17,0.74,18,0,21.700000000000003,0,76.49,0.28200000000000003,13,17,18,87.16,0.12,1056,7.4,24,2.9000000000000004
2019,8,15,20,30,26,0.22,0.24830000000000002,0,0,0.74,0,0,22,0,78.52,0.28200000000000003,0,0,0,99.97,0.12,1057,7.4,24,2.9000000000000004
2019,8,15,21,30,25.900000000000002,0.22,0.26890000000000003,0,0,0.74,0,0,22.200000000000003,0,79.87,0.28200000000000003,0,0,0,111.84,0.12,1057,7.300000000000001,24,3
2019,8,15,22,30,25.900000000000002,0.2,0.2953,0,0,0.74,0,0,22.3,0,80.47,0.28200000000000003,0,0,0,122.54,0.12,1057,7.300000000000001,24,3
2019,8,15,23,30,25.900000000000002,0.19,0.31880000000000003,0,0,0.74,0,0,22.3,0,80.7,0.28200000000000003,0,0,0,131.24,0.12,1057,7.2,24,3
2019,8,16,0,30,25.8,0.18,0.3351,0,0,0.74,0,0,22.3,0,81.2,0.28200000000000003,0,0,0,136.72,0.13,1056,6.9,25,3
2019,8,16,1,30,25.8,0.19,0.33480000000000004,0,0,0.74,0,0,22.3,0,81.13,0.28200000000000003,0,0,0,137.68,0.13,1055,6.800000000000001,26,3
2019,8,16,2,30,25.700000000000003,0.19,0.32020000000000004,0,0,0.74,0,3,22.3,0,81.53,0.28200000000000003,0,0,0,133.84,0.13,1055,6.7,26,2.9000000000000004
2019,8,16,3,30,25.6,0.2,0.29910000000000003,0,0,0.74,0,0,22.3,0,81.86,0.28200000000000003,0,0,0,126.23,0.13,1055,6.6000000000000005,27,2.8000000000000003
2019,8,16,4,30,25.5,0.21,0.2836,0,0,0.74,0,0,22.200000000000003,0,82.11,0.281,0,0,0,116.19,0.13,1054,6.6000000000000005,27,2.7
2019,8,16,5,30,25.400000000000002,0.22,0.2782,0,0,0.74,0,0,22.1,0,82.09,0.281,0,0,0,104.71000000000001,0.13,1054,6.5,26,2.7
2019,8,16,6,30,25.5,0.22,0.2879,0,0,0.74,0,0,22,0,81.22,0.28,0,0,0,92.37,0.13,1055,6.7,24,2.7
2019,8,16,7,30,25.8,0.22,0.306,154,77,0.74,105,1,22,0,79.51,0.28,154,77,105,79.45,0.13,1055,6.9,23,2.7
2019,8,16,8,30,26.400000000000002,0.21,0.32280000000000003,397,149,0.74,308,3,22,0,76.65,0.279,162,160,225,66.38,0.13,1055,6.9,22,2.8000000000000003
2019,8,16,9,30,27,0.21,0.3372,538,195,0.74,517,3,21.900000000000002,0,73.56,0.279,219,258,389,53.19,0.13,1055,6.7,21,2.9000000000000004
2019,8,16,10,30,27.6,0.2,0.3538,616,227,0.74,698,4,21.8,0,70.54,0.28,77,342,401,40.12,0.13,1055,6.4,21,3
2019,8,16,11,30,28,0.2,0.3735,655,252,0.74,832,3,21.700000000000003,3,68.83,0.28,124,429,538,27.650000000000002,0.13,1055,6.1000000000000005,22,3.1
2019,8,16,12,30,28.400000000000002,0.2,0.3639,685,256,0.74,910,3,21.700000000000003,0,67.09,0.28,233,469,691,17.39,0.13,1054,5.9,24,3.3000000000000003
2019,8,16,13,30,28.6,0.2,0.3745,681,262,0.74,920,0,21.700000000000003,0,66.12,0.28,681,262,920,15.120000000000001,0.13,1054,5.7,24,3.4000000000000004
2019,8,16,14,30,28.6,0.2,0.3835,657,259,0.74,863,0,21.6,0,65.96000000000001,0.28,657,259,863,23.31,0.13,1053,5.7,24,3.5
2019,8,16,15,30,28.5,0.18,0.44170000000000004,576,267,0.74,737,1,21.700000000000003,0,66.51,0.28,576,267,737,35.28,0.13,1053,5.9,23,3.5
2019,8,16,16,30,28.1,0.18,0.44720000000000004,493,241,0.74,569,0,21.8,0,68.65,0.28,493,241,569,48.21,0.13,1053,6.300000000000001,22,3.6
2019,8,16,17,30,27.6,0.18,0.4504,362,196,0.74,369,1,22,0,71.58,0.28,362,196,369,61.4,0.13,1053,6.800000000000001,21,3.6
2019,8,16,18,30,27,0.18,0.4509,163,120,0.74,163,0,22.200000000000003,0,75.01,0.28,163,120,163,74.55,0.13,1053,7.2,21,3.6
2019,8,16,19,30,26.5,0.18,0.45020000000000004,0,7,0.74,7,0,22.400000000000002,0,78.28,0.281,0,7,7,87.34,0.13,1054,7.5,21,3.6
2019,8,16,20,30,26.200000000000003,0.18,0.44530000000000003,0,0,0.74,0,0,22.5,0,79.98,0.281,0,0,0,100.18,0.13,1054,7.7,22,3.5
2019,8,16,21,30,26.200000000000003,0.18,0.4335,0,0,0.74,0,0,22.400000000000002,0,79.62,0.281,0,0,0,112.08,0.13,1054,7.6000000000000005,23,3.5
2019,8,16,22,30,26.200000000000003,0.18,0.4249,0,0,0.74,0,0,22.3,0,78.99,0.281,0,0,0,122.8,0.13,1054,7.5,24,3.4000000000000004
2019,8,16,23,30,26.200000000000003,0.17,0.4209,0,0,0.74,0,0,22.1,0,78.43,0.281,0,0,0,131.54,0.13,1054,7.5,25,3.4000000000000004
2019,8,17,0,30,26.200000000000003,0.17,0.4189,0,0,0.74,0,0,22.1,0,78.37,0.28200000000000003,0,0,0,137.04,0.13,1054,7.1000000000000005,29,3.4000000000000004
2019,8,17,1,30,26.1,0.18,0.41600000000000004,0,0,0.74,0,0,22.1,0,78.78,0.28200000000000003,0,0,0,137.99,0.13,1053,6.800000000000001,31,3.3000000000000003
2019,8,17,2,30,26.200000000000003,0.18,0.41150000000000003,0,0,0.74,0,0,22,0,77.83,0.28200000000000003,0,0,0,134.11,0.13,1052,6.7,32,3.3000000000000003
2019,8,17,3,30,26.1,0.19,0.4066,0,0,0.74,0,3,21.900000000000002,0,77.67,0.28200000000000003,0,0,0,126.45,0.13,1052,6.7,32,3.3000000000000003
2019,8,17,4,30,26.1,0.19,0.402,0,0,0.74,0,4,21.8,0,77.4,0.28200000000000003,0,0,0,116.36,0.13,1052,6.6000000000000005,32,3.3000000000000003
2019,8,17,5,30,26.1,0.19,0.39790000000000003,0,0,0.74,0,0,21.900000000000002,0,77.60000000000001,0.281,0,0,0,104.84,0.13,1052,6.5,32,3.3000000000000003
2019,8,17,6,30,26.200000000000003,0.2,0.3934,0,0,0.74,0,0,22,0,77.58,0.281,0,0,0,92.48,0.13,1052,6.5,31,3.3000000000000003
2019,8,17,7,30,26.6,0.2,0.38830000000000003,102,78,0.74,97,0,22.1,0,76.38,0.281,102,78,97,79.54,0.13,1053,6.6000000000000005,30,3.2
2019,8,17,8,30,27.200000000000003,0.2,0.3825,345,160,0.74,298,3,22,3,73.38,0.281,306,143,265,66.47,0.13,1053,6.6000000000000005,30,3.2
2019,8,17,9,30,27.8,0.2,0.3791,503,207,0.74,508,1,21.8,0,69.82000000000001,0.28200000000000003,503,207,508,53.28,0.13,1053,6.4,30,3.1
2019,8,17,10,30,28.3,0.2,0.3796,596,237,0.74,692,0,21.700000000000003,0,67.49,0.28200000000000003,596,237,692,40.22,0.13,1054,5.9,29,3.1
2019,8,17,11,30,28.6,0.2,0.38370000000000004,648,256,0.74,830,0,21.700000000000003,0,66.19,0.281,648,256,830,27.79,0.13,1053,5.6000000000000005,28,3.1
2019,8,17,12,30,28.900000000000002,0.44,0.14,853,146,0.74,958,0,21.6,0,64.96000000000001,0.281,853,146,958,17.63,0.13,1053,5.4,29,3.1
2019,8,17,13,30,29.1,0.43,0.1509,847,152,0.74,969,0,21.400000000000002,0,63.31,0.281,847,152,969,15.44,0.13,1053,5.2,29,3.1
2019,8,17,14,30,29.200000000000003,0.42,0.1648,823,156,0.74,910,0,21.400000000000002,0,62.72,0.281,823,156,910,23.56,0.13,1053,5,28,3.1
2019,8,17,15,30,29.1,0.22,0.33590000000000003,651,227,0.74,757,0,21.3,0,62.980000000000004,0.281,651,227,757,35.480000000000004,0.13,1052,5,27,3.1
2019,8,17,16,30,28.900000000000002,0.23,0.32120000000000004,588,199,0.74,589,0,21.400000000000002,0,63.79,0.281,588,199,589,48.39,0.13,1052,5.4,25,3.1
2019,8,17,17,30,28.5,0.23,0.3039,477,160,0.74,387,3,21.400000000000002,0,65.49,0.281,396,163,351,61.58,0.13,1052,6,23,3.1
2019,8,17,18,30,27.900000000000002,0.24,0.2878,277,104,0.74,176,0,21.6,0,68.56,0.281,277,104,176,74.74,0.13,1053,6.6000000000000005,22,3
2019,8,17,19,30,27.400000000000002,0.24,0.277,5,12,0.74,12,0,21.900000000000002,0,72.02,0.281,5,12,12,87.53,0.13,1053,7.1000000000000005,21,2.9000000000000004
2019,8,17,20,30,26.900000000000002,0.24,0.271,0,0,0.74,0,0,22.200000000000003,0,75.66,0.281,0,0,0,100.4,0.13,1054,7.5,23,2.9000000000000004
2019,8,17,21,30,26.700000000000003,0.24,0.2685,0,0,0.74,0,0,22.5,0,77.58,0.281,0,0,0,112.32000000000001,0.13,1054,7.7,25,2.9000000000000004
2019,8,17,22,30,26.5,0.23,0.2681,0,0,0.74,0,0,22.5,0,78.86,0.28200000000000003,0,0,0,123.07000000000001,0.13,1054,7.6000000000000005,27,2.8000000000000003
2019,8,17,23,30,26.400000000000002,0.23,0.2679,0,0,0.74,0,0,22.5,0,79.16,0.28200000000000003,0,0,0,131.84,0.13,1054,7.4,28,2.8000000000000003
2019,8,18,0,30,26.3,0.24,0.26830000000000004,0,0,0.74,0,0,22.3,0,78.65,0.281,0,0,0,137.36,0.13,1053,7,32,2.8000000000000003
2019,8,18,1,30,26.200000000000003,0.24,0.27080000000000004,0,0,0.74,0,0,22.1,0,78.10000000000001,0.281,0,0,0,138.3,0.13,1053,6.800000000000001,34,2.8000000000000003
2019,8,18,2,30,26.200000000000003,0.24,0.2741,0,0,0.74,0,0,21.900000000000002,0,77.34,0.281,0,0,0,134.38,0.13,1053,6.7,36,2.8000000000000003
2019,8,18,3,30,26.1,0.24,0.2773,0,0,0.74,0,0,21.8,0,77.21000000000001,0.28,0,0,0,126.66,0.13,1052,6.7,37,2.8000000000000003
2019,8,18,4,30,26.1,0.24,0.28,0,0,0.74,0,0,21.700000000000003,0,76.68,0.28,0,0,0,116.53,0.13,1053,6.7,39,2.8000000000000003
2019,8,18,5,30,26,0.24,0.2822,0,0,0.74,0,0,21.5,0,76.42,0.281,0,0,0,104.98,0.13,1053,6.7,39,2.8000000000000003
2019,8,18,6,30,26.200000000000003,0.23,0.28340000000000004,0,0,0.74,0,1,21.400000000000002,0,75.12,0.281,0,0,0,92.60000000000001,0.13,1053,6.9,39,2.8000000000000003
2019,8,18,7,30,26.6,0.23,0.2831,166,74,0.74,104,0,21.400000000000002,0,73.28,0.281,166,74,104,79.64,0.13,1054,7.1000000000000005,39,2.8000000000000003
2019,8,18,8,30,27.3,0.22,0.2817,431,139,0.74,310,3,21.200000000000003,3,69.52,0.28200000000000003,96,159,197,66.56,0.13,1054,7.2,39,2.8000000000000003
2019,8,18,9,30,28.1,0.22,0.2811,584,176,0.74,524,0,20.8,0,64.61,0.28300000000000003,584,176,524,53.370000000000005,0.13,1055,7,39,2.8000000000000003
2019,8,18,10,30,28.700000000000003,0.23,0.28350000000000003,671,199,0.74,711,0,20.700000000000003,0,61.93,0.28400000000000003,671,199,711,40.33,0.13,1055,6.800000000000001,39,2.8000000000000003
2019,8,18,11,30,29,0.25,0.2908,717,216,0.74,850,0,20.8,0,61.11,0.28400000000000003,717,216,850,27.94,0.13,1055,6.7,39,2.8000000000000003
2019,8,18,12,30,29.200000000000003,0.27,0.3144,727,234,0.74,926,0,20.8,0,60.75,0.28500000000000003,727,234,926,17.88,0.13,1054,6.800000000000001,39,2.8000000000000003
2019,8,18,13,30,29.3,0.3,0.32120000000000004,728,237,0.74,937,0,20.700000000000003,0,59.81,0.28600000000000003,728,237,937,15.76,0.13,1054,6.800000000000001,41,2.8000000000000003
2019,8,18,14,30,29.3,0.33,0.327,709,231,0.74,879,0,20.5,0,59.2,0.28600000000000003,709,231,879,23.82,0.13,1054,6.7,43,2.8000000000000003
2019,8,18,15,30,29,0.36,0.2974,690,205,0.74,765,0,20.5,0,60.25,0.28700000000000003,690,205,765,35.69,0.13,1053,6.5,44,2.8000000000000003
2019,8,18,16,30,28.700000000000003,0.35000000000000003,0.2988,615,186,0.74,593,0,20.5,0,61.34,0.28800000000000003,615,186,593,48.58,0.13,1053,6.4,44,2.8000000000000003
2019,8,18,17,30,28.3,0.33,0.2914,496,155,0.74,389,0,20.5,0,62.620000000000005,0.28800000000000003,496,155,389,61.76,0.13,1053,6.300000000000001,43,2.8000000000000003
2019,8,18,18,30,27.8,0.29,0.2808,286,102,0.74,176,0,20.6,0,64.81,0.28800000000000003,286,102,176,74.93,0.13,1054,6.2,39,2.7
2019,8,18,19,30,27.3,0.26,0.27340000000000003,4,11,0.74,11,0,20.900000000000002,0,68.03,0.28800000000000003,4,11,11,87.72,0.13,1055,6.300000000000001,34,2.7
2019,8,18,20,30,27,0.25,0.2697,0,0,0.74,0,0,21.3,0,70.98,0.28700000000000003,0,0,0,100.61,0.13,1055,6.5,31,2.7
2019,8,18,21,30,26.6,0.24,0.2685,0,0,0.74,0,0,21.6,0,74.08,0.28700000000000003,0,0,0,112.56,0.13,1056,6.800000000000001,29,2.7
2019,8,18,22,30,26.400000000000002,0.24,0.26830000000000004,0,0,0.74,0,0,21.8,0,75.91,0.28600000000000003,0,0,0,123.34,0.13,1056,7,30,2.7
2019,8,18,23,30,26.3,0.24,0.268,0,0,0.74,0,0,21.900000000000002,0,76.88,0.28500000000000003,0,0,0,132.15,0.13,1056,7.1000000000000005,30,2.7
2019,8,19,0,30,26,0.23,0.267,0,0,0.74,0,0,22,0,78.56,0.28400000000000003,0,0,0,137.69,0.13,1055,7.2,32,2.7
2019,8,19,1,30,25.8,0.23,0.2656,0,0,0.74,0,1,22.1,0,79.83,0.28400000000000003,0,0,0,138.62,0.13,1055,7.2,33,2.8000000000000003
2019,8,19,2,30,25.700000000000003,0.23,0.263,0,0,0.74,0,1,22.1,0,80.49,0.28400000000000003,0,0,0,134.65,0.13,1054,7.2,34,2.8000000000000003
2019,8,19,3,30,25.6,0.23,0.25880000000000003,0,0,0.74,0,0,22,0,80.43,0.28400000000000003,0,0,0,126.88000000000001,0.13,1054,7.2,36,2.7
2019,8,19,4,30,25.5,0.24,0.2543,0,0,0.74,0,1,21.8,0,80.17,0.28400000000000003,0,0,0,116.71000000000001,0.13,1054,7,38,2.7
2019,8,19,5,30,25.5,0.24,0.25070000000000003,0,0,0.74,0,0,21.8,0,80.01,0.28400000000000003,0,0,0,105.12,0.13,1054,6.800000000000001,38,2.7
2019,8,19,6,30,25.6,0.24,0.24910000000000002,0,0,0.74,0,1,21.700000000000003,0,79.28,0.28500000000000003,0,0,0,92.71000000000001,0.13,1055,6.7,39,2.6
2019,8,19,7,30,26.1,0.23,0.25,191,72,0.74,106,1,21.6,0,76.44,0.28500000000000003,191,72,106,79.74,0.13,1055,6.7,40,2.6
2019,8,19,8,30,26.700000000000003,0.23,0.2526,461,132,0.74,314,3,21.3,0,72.41,0.28600000000000003,276,146,256,66.65,0.13,1055,6.6000000000000005,41,2.6
2019,8,19,9,30,27.3,0.22,0.257,607,167,0.74,529,0,21.200000000000003,0,69.19,0.28600000000000003,607,167,529,53.46,0.13,1056,6.2,42,2.6
2019,8,19,10,30,27.700000000000003,0.22,0.2621,690,191,0.74,716,0,21.200000000000003,0,67.76,0.28600000000000003,690,191,716,40.43,0.13,1056,5.9,43,2.6
2019,8,19,11,30,28.1,0.23,0.2676,736,207,0.74,856,0,21.1,0,65.85,0.28700000000000003,736,207,856,28.09,0.13,1056,5.6000000000000005,44,2.6
2019,8,19,12,30,28.3,0.45,0.13720000000000002,863,145,0.74,966,0,21,0,64.78,0.28700000000000003,863,145,966,18.13,0.13,1056,5.4,45,2.6
2019,8,19,13,30,28.3,0.47000000000000003,0.1491,858,150,0.74,974,0,21.1,0,65.09,0.28800000000000003,858,150,974,16.09,0.13,1056,5.2,45,2.6
2019,8,19,14,30,28.3,0.49,0.1622,835,153,0.74,915,0,21.1,1,65.18,0.28800000000000003,835,153,915,24.080000000000002,0.13,1056,5,44,2.6
2019,8,19,15,30,28.200000000000003,0.34,0.2555,722,189,0.74,774,0,21.1,0,65.43,0.28700000000000003,722,189,774,35.9,0.13,1056,4.7,42,2.6
2019,8,19,16,30,28,0.32,0.2605,646,173,0.74,599,0,21.1,0,66.07000000000001,0.28600000000000003,646,173,599,48.78,0.13,1056,4.4,38,2.6
2019,8,19,17,30,27.8,0.28,0.2627,519,146,0.74,390,0,21.1,0,66.75,0.28500000000000003,519,146,390,61.95,0.13,1056,4.3,34,2.6
2019,8,19,18,30,27.3,0.24,0.2665,291,100,0.74,174,0,21.1,1,68.77,0.28500000000000003,291,100,174,75.12,0.13,1056,4.3,29,2.6
2019,8,19,19,30,26.900000000000002,0.22,0.27030000000000004,3,10,0.74,10,0,21.200000000000003,0,70.82000000000001,0.28400000000000003,3,10,10,87.91,0.13,1057,4.5,25,2.6
2019,8,19,20,30,26.400000000000002,0.21,0.2691,0,0,0.74,0,0,21.400000000000002,0,74.10000000000001,0.28400000000000003,0,0,0,100.84,0.13,1057,5,23,2.5
2019,8,19,21,30,26.1,0.21,0.2615,0,0,0.74,0,0,21.6,0,76.48,0.28400000000000003,0,0,0,112.8,0.13,1058,5.800000000000001,23,2.4000000000000004
2019,8,19,22,30,25.8,0.21,0.2514,0,0,0.74,0,0,21.8,0,78.7,0.28400000000000003,0,0,0,123.62,0.13,1058,6.5,25,2.4000000000000004
2019,8,19,23,30,25.700000000000003,0.22,0.2414,0,0,0.74,0,0,21.900000000000002,0,79.79,0.28400000000000003,0,0,0,132.46,0.13,1058,6.7,26,2.4000000000000004
2019,8,20,0,30,25.400000000000002,0.22,0.2311,0,0,0.74,0,0,22,0,81.34,0.28400000000000003,0,0,0,138.02,0.13,1057,7.1000000000000005,29,2.3000000000000003
2019,8,20,1,30,25.3,0.23,0.21880000000000002,0,0,0.74,0,0,22,0,81.87,0.28400000000000003,0,0,0,138.94,0.13,1057,7.2,31,2.3000000000000003
2019,8,20,2,30,25.200000000000003,0.23,0.2041,0,0,0.74,0,0,21.900000000000002,0,82.15,0.28400000000000003,0,0,0,134.92000000000002,0.13,1056,7.2,33,2.3000000000000003
2019,8,20,3,30,25.200000000000003,0.23,0.1928,0,0,0.74,0,0,21.900000000000002,0,81.99,0.28400000000000003,0,0,0,127.10000000000001,0.13,1056,7.1000000000000005,35,2.3000000000000003
2019,8,20,4,30,25.1,0.23,0.18730000000000002,0,0,0.74,0,0,21.900000000000002,0,82.2,0.28500000000000003,0,0,0,116.88,0.13,1056,7,36,2.2
2019,8,20,5,30,25.1,0.23,0.183,0,0,0.74,0,0,21.8,0,82.01,0.28500000000000003,0,0,0,105.26,0.13,1057,6.800000000000001,38,2.2
2019,8,20,6,30,25.200000000000003,0.24,0.1771,0,0,0.74,0,0,21.8,0,81.35000000000001,0.28500000000000003,0,0,0,92.82000000000001,0.13,1057,6.800000000000001,39,2.1
2019,8,20,7,30,25.6,0.24,0.1691,279,64,0.74,114,0,21.8,0,79.36,0.28600000000000003,279,64,114,79.83,0.13,1057,6.9,40,2.1
2019,8,20,8,30,26.1,0.26,0.1595,574,106,0.74,333,0,21.6,0,76.41,0.28600000000000003,574,106,333,66.74,0.13,1058,6.9,41,2
2019,8,20,9,30,26.6,0.28,0.15,726,127,0.74,558,0,21.5,0,73.8,0.28600000000000003,726,127,558,53.550000000000004,0.13,1058,6.800000000000001,40,1.9000000000000001
2019,8,20,10,30,27.1,0.3,0.1399,811,136,0.74,753,0,21.400000000000002,0,71.13,0.28700000000000003,811,136,753,40.54,0.13,1058,6.6000000000000005,39,1.9000000000000001
2019,8,20,11,30,27.400000000000002,0.34,0.1317,860,142,0.74,900,0,21.400000000000002,0,69.84,0.28700000000000003,860,142,900,28.240000000000002,0.13,1058,6.4,37,1.9000000000000001
2019,8,20,12,30,27.6,0.45,0.1022,906,129,0.74,989,0,21.400000000000002,0,69.08,0.28800000000000003,906,129,989,18.39,0.13,1058,6.300000000000001,36,1.9000000000000001
2019,8,20,13,30,27.700000000000003,0.49,0.09730000000000001,913,126,0.74,1002,0,21.400000000000002,0,68.44,0.289,913,126,1002,16.42,0.13,1058,6.4,35,1.9000000000000001
2019,8,20,14,30,27.8,0.53,0.0918,909,120,0.74,948,1,21.200000000000003,0,67.27,0.289,909,120,948,24.35,0.13,1057,6.4,35,1.8
2019,8,20,15,30,27.700000000000003,0.5700000000000001,0.08170000000000001,890,109,0.74,828,0,21.1,0,67.35,0.289,890,109,828,36.12,0.13,1057,6.300000000000001,35,1.8
2019,8,20,16,30,27.6,0.5700000000000001,0.078,842,98,0.74,650,0,21.1,0,67.61,0.289,842,98,650,48.980000000000004,0.13,1057,6.2,35,1.8
2019,8,20,17,30,27.3,0.56,0.0746,753,82,0.74,434,0,21,0,68.60000000000001,0.28800000000000003,753,82,434,62.15,0.13,1057,6.2,36,1.8
2019,8,20,18,30,26.8,0.56,0.0724,569,59,0.74,203,0,21,0,70.45,0.289,569,59,203,75.32000000000001,0.13,1057,6.2,36,1.9000000000000001
2019,8,20,19,30,26.400000000000002,0.56,0.0721,97,15,0.74,18,0,21,0,72.17,0.289,97,15,18,88.10000000000001,0.13,1058,6.1000000000000005,36,2
2019,8,20,20,30,26.1,0.56,0.0732,0,0,0.74,0,0,21,0,73.53,0.289,0,0,0,101.06,0.13,1058,6,36,2.3000000000000003
2019,8,20,21,30,25.900000000000002,0.56,0.07590000000000001,0,0,0.74,0,0,21,0,74.63,0.289,0,0,0,113.05,0.13,1059,5.9,35,2.6
2019,8,20,22,30,25.8,0.56,0.07880000000000001,0,0,0.74,0,0,21.1,0,75.19,0.289,0,0,0,123.9,0.13,1059,5.800000000000001,33,2.8000000000000003
2019,8,20,23,30,25.8,0.56,0.0813,0,0,0.74,0,0,21.1,0,75.10000000000001,0.28800000000000003,0,0,0,132.77,0.13,1059,5.800000000000001,32,3
2019,8,21,0,30,25.700000000000003,0.56,0.0844,0,0,0.74,0,0,21,0,75.18,0.28700000000000003,0,0,0,138.35,0.13,1058,5.9,28,3.3000000000000003
2019,8,21,1,30,25.6,0.55,0.0889,0,0,0.74,0,0,20.900000000000002,0,75.4,0.28700000000000003,0,0,0,139.26,0.13,1058,6,25,3.5
2019,8,21,2,30,25.6,0.53,0.0944,0,0,0.74,0,0,20.900000000000002,0,75.3,0.28600000000000003,0,0,0,135.2,0.13,1057,6.2,23,3.7
2019,8,21,3,30,25.5,0.51,0.1018,0,0,0.74,0,0,20.900000000000002,0,75.68,0.28600000000000003,0,0,0,127.32000000000001,0.13,1057,6.6000000000000005,22,3.8000000000000003
2019,8,21,4,30,25.400000000000002,0.48,0.10940000000000001,0,0,0.74,0,0,20.8,0,75.78,0.28600000000000003,0,0,0,117.05,0.13,1057,7,23,3.9000000000000004
